Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
9,20,29,train,False,0.525364,-0.4767366895079613,187.54903283208608,186.8769073486328,187.07229614257812,0.19538940489292145,-0.6721260944008827
10,19,29,train,False,0.1495037,-0.054226466929540036,207.77622658899986,207.84495544433594,207.7220001220703,-0.1229517012834549,0.06872523435391487
11,18,29,train,True,0.007337,0.9320969551801681,222.6779036551714,222.78240966796875,223.61000061035156,0.8275861740112305,0.10451078116893764
12,17,29,train,True,0.0003451,0.5523340505361557,235.18567254126071,235.29241943359375,235.73800659179688,0.44558069109916687,0.10675335943698883
13,16,29,train,True,0.0003451,0.2283015789091587,242.24179119452833,242.10546875,242.4700927734375,0.36462369561195374,-0.13632211670279504
14,15,29,train,True,5.8e-06,-0.4334148346632719,244.79011954657733,245.0104522705078,244.35670471191406,-0.6537469029426575,0.22033206827938556
15,14,29,train,True,0.0003596,-0.2918651066161692,238.9102580509521,239.28587341308594,238.61839294433594,-0.6674671769142151,0.3756020702980459
16,13,29,train,True,0.0130413,0.036204643649980425,224.9361006542016,224.6450958251953,224.97230529785156,0.3272046148777008,-0.29099997122772037
10,20,30,train,False,0.253251,-0.5404278513044118,211.26122252903878,211.03594970703125,210.72079467773438,-0.31515100598335266,-0.22527684532105918
11,19,30,train,True,0.004728,0.06118988727219403,225.12011504436842,225.05905151367188,225.18130493164062,0.12224499881267548,-0.061055111540481447
12,18,30,train,True,0.001296,0.7080925109982491,241.54170912474393,241.63275146484375,242.2498016357422,0.6170499920845032,0.09104251891374593
13,17,30,train,True,0.001935,-0.030575143247842787,247.84447895184158,247.83314514160156,247.81390380859375,-0.01924699917435646,-0.011328144073486326
14,16,30,train,True,2.4e-05,0.2282263301871717,255.63546690711752,255.61964416503906,255.8636932373047,0.24405300617218018,-0.015826675985008476
15,15,30,train,True,6.6e-05,0.22205083709210158,250.42954523224384,250.60519409179688,250.65159606933594,0.04640800133347511,0.17564283575862646
16,14,30,train,True,0.000207,0.4491706471145153,243.64743274644016,243.68124389648438,244.0966033935547,0.41535699367523193,0.033813653439283387
17,13,30,train,True,0.023877,-0.6163018253445626,224.21729975014924,224.16510009765625,223.6009979248047,-0.5640940070152283,-0.0522078183293343
10,21,31,train,False,0.2661939,-0.9149499383568763,211.3414483514428,211.20579528808594,210.42649841308594,-0.7792962193489075,-0.13565371900796885
11,20,31,train,True,0.0139717,-0.5631332236528397,229.53823087990284,229.3590087890625,228.97509765625,-0.38391178846359253,-0.17922143518924716
12,19,31,train,True,0.0030752,0.6142785966396331,243.94262142777444,243.94483947753906,244.55690002441406,0.612053394317627,0.002225202322006181
13,18,31,train,True,0.0022351,0.265701852068305,254.96299687840045,254.99105834960938,255.22869873046875,0.23764200508594513,0.02805984698235986
14,17,31,train,True,4.34e-05,-0.319032846391201,262.2466451510787,262.20703125,261.9276123046875,-0.2794395983219147,-0.039593248069286324
15,16,31,train,True,6.2e-06,-0.3038560096733272,262.9705430213921,262.91619873046875,262.66668701171875,-0.24949869513511658,-0.05435731453821063
16,15,31,train,True,0.0002294,-0.14370572263374926,256.79900967771187,256.73583984375,256.6553039550781,-0.08054029941558838,-0.06316542321816088
17,14,31,train,True,0.0034472,-0.350679666288197,243.92567661453037,243.9455108642578,243.5749969482422,-0.37051311135292053,0.01983344506472351
11,21,32,train,True,0.0372608,-0.917713869214058,231.11742090046405,231.0362091064453,230.19970703125,-0.8365079760551453,-0.08120589315891269
12,20,32,train,True,0.0032608,-0.1659724169713445,249.80497998533073,249.72291564941406,249.63900756835938,-0.08391519635915756,-0.08205722061218693
13,19,32,train,True,0.0071712,0.11334051193669438,259.18945489821954,259.2110290527344,259.30279541015625,0.0917631983757019,0.021577313560992475
14,18,32,train,True,0.0002976,-0.49468356534838676,271.49389010831715,271.4070129394531,270.99920654296875,-0.40780800580978394,-0.08687555953860282
15,17,32,train,True,4.16e-05,-0.7799601718783379,270.9454569980502,270.8518371582031,270.1654968261719,-0.6863495707511902,-0.0936106011271477
16,16,32,train,True,6.4e-06,0.506847718656063,271.90745892196895,271.7801513671875,272.414306640625,0.6341367959976196,-0.1272890773415566
17,15,32,train,True,0.0005632,-0.6144251829385757,258.33033704817296,258.3169860839844,257.7159118652344,-0.6010856032371521,-0.013339579701423632
18,14,32,train,True,0.0017696,-0.7869203227758408,246.46901871144772,246.40028381347656,245.68209838867188,-0.7181848287582397,-0.06873549401760104
11,22,33,train,False,0.4499121,-1.0365149635076523,234.03871222913264,233.96755981445312,233.002197265625,-0.9653645753860474,-0.0711503881216049
12,21,33,train,True,0.0026631,-0.8226864358782768,252.16928982943296,252.00245666503906,251.3466033935547,-0.6558606028556824,-0.16682583302259446
13,20,33,train,True,0.0069861,0.7024651217460632,264.6982306790352,264.68035888671875,265.40069580078125,0.7203323841094971,-0.017867262363433833
14,19,33,train,True,0.0006996,-0.09100248578004538,275.94720365765505,275.91497802734375,275.856201171875,-0.05876680091023445,-0.03223568486981093
15,18,33,train,True,0.001089,-0.8991445016860962,281.0136464548111,280.95562744140625,280.114501953125,-0.8411409258842468,-0.05800357580184934
16,17,33,train,True,6.6e-06,-0.024520386166404933,280.39021252483826,280.42181396484375,280.3656921386719,-0.05610319972038269,0.031582813553977754
