Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
13,21,34,1.444322528243065,267.6439953428507,267.2519226074219,269.08831787109375,1.8363982439041138,-0.3920757156610488
14,20,34,-1.2659470540285112,283.4566208821535,283.4636535644531,282.190673828125,-1.2729564905166626,0.007009436488151444
15,19,34,-2.3791614723205567,287.4358326148987,287.2383117675781,285.0566711425781,-2.1816368103027344,-0.19752466201782237
16,18,34,-2.0413820505142213,291.9828493356705,291.8389587402344,289.94146728515625,-1.89749014377594,-0.14389190673828134
17,17,34,-1.3063585352897644,285.94396229505537,285.56500244140625,284.6376037597656,-0.9274116158485413,-0.37894691944122316
18,16,34,-1.2910590434074403,278.8919806742668,278.7208557128906,277.6009216308594,-1.1199263334274292,-0.17113270998001107
12,23,35,2.1706546479463578,256.9560238188505,257.4681701660156,259.1266784667969,1.6584806442260742,0.5121740037202835
13,22,35,1.7240331399440765,272.60036871552467,272.5493469238281,274.32440185546875,1.775037169456482,-0.05100402951240546
14,21,35,0.5368931549787521,285.6425196868181,285.93475341796875,286.1794128417969,0.2446465790271759,0.2922465759515762
15,20,35,-2.073798567056656,295.5761789381504,295.6187438964844,293.50238037109375,-2.116344451904297,0.04254588484764099
16,19,35,-1.8739326494932174,299.06097488582134,298.8247985839844,297.1870422363281,-1.637731909751892,-0.23620073974132527
17,18,35,-1.3438681626319886,297.9707602524757,298.20977783203125,296.62689208984375,-1.5828624963760376,0.238994333744049
18,17,35,-0.953755559027195,291.2772418871522,291.461181640625,290.323486328125,-1.1376971006393433,0.18394154161214826
19,16,35,-0.6238425493240356,278.8526938676834,278.804443359375,278.2288513183594,-0.5755934715270996,-0.04824907779693599
12,24,36,2.3774360001087187,260.6224724471569,260.79913330078125,262.9999084472656,2.200770854949951,0.17666514515876752
13,23,36,2.1069409096241,274.7812426841259,274.4465637207031,276.88818359375,2.4416186809539795,-0.33467777132987964
14,22,36,1.1520867049694061,291.8187384903431,292.05072021484375,292.9708251953125,0.920102596282959,0.23198410868644714
15,21,36,0.03687302982900292,299.00160963618663,299.0832824707031,299.0384826660156,-0.04480722174048424,0.08168025156948716
16,20,36,-1.640496301651001,308.85549263954164,308.71405029296875,307.2149963378906,-1.4990565776824951,-0.1414397239685059
17,19,36,-1.1824688470363618,306.6222881829739,306.78955078125,305.4398193359375,-1.349725365638733,0.16725651860237112
18,18,36,-0.9556213212013245,306.6880126786232,306.71673583984375,305.7323913574219,-0.9843541383743286,0.028732817173004133
19,17,36,-0.37423015251755715,292.89571452751755,293.1200256347656,292.521484375,-0.5985683798789978,0.22433822736144066
20,16,36,0.007965887717436998,281.3694144833763,281.3716735839844,281.37738037109375,0.005699759814888239,0.0022661279025487594
12,25,37,2.512350476980209,260.6586395132542,261.03912353515625,263.1709899902344,2.131865978240967,0.3804844987392424
13,24,37,2.26036759018898,278.7971275269985,278.65869140625,281.0574951171875,2.398799419403076,-0.13843182921409625
14,23,37,1.5517079526185988,294.29808452785016,294.2574157714844,295.84979248046875,1.592358112335205,-0.04065015971660624
15,22,37,0.6776896347105503,305.4832600723207,305.8995666503906,306.16094970703125,0.261360764503479,0.4163288702070713
16,21,37,0.035701631146948784,313.05902493135306,313.01763916015625,313.0947265625,0.07709159702062607,-0.041389965873677284
17,20,37,-1.0415418094396591,316.86234259068965,317.1004333496094,315.82080078125,-1.2796084880828857,0.23806667864322661
18,19,37,-0.8019185996055603,315.7064596152306,315.50421142578125,314.904541015625,-0.5996717214584351,-0.20224687814712528
19,18,37,-0.43849362194538116,308.729417694211,308.5743713378906,308.2909240722656,-0.28345659375190735,-0.1550370281934738
20,17,37,0.08908021613024175,295.9379583580885,296.1278991699219,296.02703857421875,-0.10086047649383545,0.1899406926240772
14,24,38,1.6956408298015595,299.8042981350422,299.9275207519531,301.49993896484375,1.572402834892273,0.12323799490928655
15,23,38,1.030701784491539,309.4853809791803,309.596435546875,310.5160827636719,0.9196402430534363,0.11106154143810265
16,22,38,0.7431995299458504,320.9846447083354,321.0537414550781,321.72784423828125,0.6741073131561279,0.06909221678972244
17,21,38,0.2694113878160715,322.9311196180433,323.20831298828125,323.2005310058594,-0.007787019945681095,0.2771984077617526
18,20,38,-0.6743327470123768,327.488206038028,327.3426513671875,326.8138732910156,-0.5287925601005554,-0.14554018691182136
19,19,38,-0.32395819053053854,321.04868963584306,320.646240234375,320.7247314453125,0.07848779112100601,-0.40244598165154455
20,18,38,0.0036052548000589015,313.3238178409031,313.12164306640625,313.3274230957031,0.20576119422912598,-0.20215593942906707
14,25,39,1.8076460230350495,301.5903337132931,301.5081787109375,303.3979797363281,1.8897898197174072,-0.08214379668235772
15,24,39,0.8675523686408997,315.6022657465935,315.8208312988281,316.4698181152344,0.6489855647087097,0.21856680393218997
16,23,39,0.9851774880290032,325.415457277596,325.426513671875,326.400634765625,0.9741194844245911,0.011058003604412114
17,22,39,1.0881118136644363,331.07436377227305,331.28173828125,332.1624755859375,0.8807494044303894,0.20736240923404692
18,21,39,0.5124218712747097,334.0183398474753,333.94134521484375,334.53076171875,0.5894085168838501,-0.07698664560914037
19,20,39,-0.3354419101029634,333.31218751557174,333.7239990234375,332.97674560546875,-0.7472462058067322,0.41180429570376875
20,19,39,-0.12823442003689706,326.23336747667753,326.41717529296875,326.1051330566406,-0.31203144788742065,0.1837970278505236
21,18,39,1.4157253217697143,312.4539341020584,312.52484130859375,313.8696594238281,1.3448262214660645,0.07089910030364988
14,26,40,1.8230275189876557,306.2129221880436,306.2330017089844,308.03594970703125,1.802963376045227,0.020064142942428642
15,25,40,0.6358683906495571,319.1419026054442,319.2567138671875,319.77777099609375,0.5210774540901184,0.11479093655943873
16,24,40,0.6804685047268868,333.1177187511325,333.17303466796875,333.7981872558594,0.6251725554466248,0.05529594928026205
17,23,40,1.355465943813324,336.9162015366554,337.1106262207031,338.27166748046875,1.161037564277649,0.19442837953567516
18,22,40,1.2182435667514802,343.73942855238914,343.81036376953125,344.9576721191406,1.14729642868042,0.07094713807106023
19,21,40,0.6780418083071709,341.4678016975522,341.52362060546875,342.1458435058594,0.62220698595047,0.0558348223567009
20,20,40,-0.18030170076526703,341.69470599764026,342.05218505859375,341.514404296875,-0.537792980670929,0.35749127990566193
21,19,40,1.301718270778656,326.80024095773695,326.94677734375,328.1019592285156,1.15518319606781,0.14653507471084604
22,18,40,2.2954821598529818,314.5736889827251,314.634521484375,316.8691711425781,2.234652042388916,0.06083011746406575
15,26,41,0.5879084879159927,324.10532881677153,324.1686096191406,324.6932373046875,0.5246264338493347,0.06328205406665799
16,25,41,0.17985541405156255,337.2188262265734,337.4150695800781,337.398681640625,-0.016392819583415985,0.19624823363497854
17,24,41,1.0589308908581734,344.91531227320434,344.93133544921875,345.9742431640625,1.0429261922836304,0.016004698574543008
18,23,41,1.5778457307815552,349.8040512418747,349.9093017578125,351.38189697265625,1.4725836515426636,0.10526207923889164
19,22,41,1.418810264468193,351.47639237225053,351.6189880371094,352.89520263671875,1.2762174606323242,0.1425928038358688
20,21,41,0.8309383952617645,350.17992586255076,350.4150085449219,351.0108642578125,0.5958545804023743,0.23508381485939023
21,20,41,1.1165965363383292,342.72318617850544,343.1371154785156,343.83978271484375,0.7026553153991699,0.4139412209391593
22,19,41,2.273746552467346,329.1536521291733,329.4099426269531,331.4273986816406,2.017463445663452,0.256283106803894
15,27,42,0.7581337751448154,326.3096152482927,326.1683044433594,327.0677490234375,0.8994344472885132,-0.1413006721436978
16,26,42,-0.22256904397159816,343.9181256845966,344.1155700683594,343.695556640625,-0.4200078248977661,0.19743878092616796
17,25,42,0.409394725561142,350.5420212900639,350.5272216796875,350.951416015625,0.4241951107978821,-0.014800385236740099
18,24,42,1.2700089973211288,359.2195539909601,359.3357849121094,360.48956298828125,1.1537598371505737,0.11624916017055509
19,23,42,1.8199196046590804,358.8950767332315,359.1528015136719,360.7149963378906,1.562203288078308,0.2577163165807723
20,22,42,1.440092481970787,361.7393508774042,361.8957214355469,363.179443359375,1.2837291955947876,0.1563632863759994
21,21,42,1.8236088049411774,354.53649861693384,354.68707275390625,356.360107421875,1.6730406284332275,0.15056817650794985
22,20,42,1.9817180663347245,346.60492133796214,346.8880920410156,348.5866394042969,1.6985573768615723,0.2831606894731522
16,27,43,-0.39893279418349264,346.7375253234804,346.7445983886719,346.3385925292969,-0.40598830580711365,0.0070555116236210025
17,26,43,-0.2591771662607789,357.78945060376077,357.9263000488281,357.5302734375,-0.39601534605026245,0.13683817978948354
18,25,43,0.7737283363938332,364.98615935891866,364.9942321777344,365.7598876953125,0.7656468152999878,0.008081521093845412
