Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth
84,183,267,0.3707865168539326,36.70786516853933,41.46428436299833,0.15529694517976908,1052.3560049374767,1,4.0,2.0,5.0,1.0,0.6666666666666666,-4.4136,0.3832,1810.8427
85,95,180,0.05555555555555555,0.5555555555555556,31.879757075478327,0.1771097615304352,1229.3126210821026,0,4.0,3.0,4.0,13.0,2.4375,0.0602,3.2681,1347.9243
85,96,181,0.06077348066298342,0.6685082872928176,31.997721191890314,0.17678299001044376,1227.044511463161,1,4.0,3.0,4.0,14.0,2.4705882352941178,0.1846,3.4657,1360.9904
85,97,182,0.06593406593406594,0.7912087912087912,32.11546826178415,0.1764586168229899,1224.7930485859486,0,4.0,3.0,4.0,15.0,2.5,0.4264,3.429,1371.8993
85,98,183,0.07103825136612021,0.9234972677595629,32.232999873805014,0.17613661133226788,1222.558019808417,1,4.0,3.0,4.0,16.0,2.526315789473684,0.5518,3.3177,1384.4135
85,99,184,0.07608695652173914,1.065217391304348,32.35031759636025,0.17581694345847967,1220.339216347746,0,4.0,3.0,4.0,17.0,2.55,0.8285,3.0724,1394.9263
85,149,234,0.27350427350427353,17.504273504273506,37.97320363853009,0.1622786480279064,1126.3703842691036,0,4.0,3.0,5.0,23.0,2.6538461538461537,-0.661,6.3806,1755.8979
85,150,235,0.2765957446808511,17.97872340425532,38.081312494483804,0.1620481382743992,1124.770424183221,1,4.0,3.0,5.0,24.0,2.6666666666666665,-0.5943,6.5508,1760.0029
85,151,236,0.2796610169491525,18.45762711864407,38.189268112707936,0.1618189326809659,1123.1795162265084,0,4.0,3.0,5.0,25.0,2.6785714285714284,-0.4402,6.5244,1762.9105
85,152,237,0.28270042194092826,18.940928270042193,38.29707135834644,0.1615910183896475,1121.597571152326,1,4.0,3.0,5.0,26.0,2.689655172413793,-0.3483,6.4709,1766.7375
85,153,238,0.2857142857142857,19.428571428571427,38.4047230880316,0.1613643827228219,1120.0245009657447,0,4.0,3.0,5.0,27.0,2.7,-0.1736,6.3887,1769.4817
85,154,239,0.28870292887029286,19.92050209205021,38.51222415000313,0.16113901317992946,1118.4602189008199,1,4.0,3.0,5.0,28.0,2.7096774193548385,-0.1342,6.2344,1773.0842
85,155,240,0.2916666666666667,20.416666666666668,38.61957538422518,0.16091489743427165,1116.9046393983708,0,4.0,3.0,5.0,29.0,2.71875,0.143,5.8804,1775.5149
85,156,241,0.2946058091286307,20.91701244813278,38.726777622501196,0.16069202332988053,1115.3576780842523,1,4.0,3.0,5.0,28.0,2.7096774193548385,0.3326,5.4766,1778.7946
85,157,242,0.2975206611570248,21.421487603305785,38.833831688586685,0.16047037887845741,1113.8192517481045,0,4.0,3.0,5.0,27.0,2.7,0.7966,5.0125,1781.0693
85,158,243,0.3004115226337449,21.930041152263374,38.94073839830002,0.16024995225637872,1112.289278322573,1,4.0,3.0,5.0,26.0,2.689655172413793,0.6003,4.5988,1784.2863
85,159,244,0.30327868852459017,22.442622950819672,39.04749855963123,0.16003073180176738,1110.7676768629788,0,4.0,3.0,5.0,25.0,2.6785714285714284,0.5621,4.1667,1786.5189
85,160,245,0.30612244897959184,22.959183673469386,39.15411297284888,0.15981270601162811,1109.254367527437,1,4.0,3.0,5.0,24.0,2.6666666666666665,0.3962,3.7429,1789.6429
85,161,246,0.3089430894308943,23.479674796747968,39.260582430605055,0.15959586353904498,1107.749271557403,0,4.0,3.0,5.0,23.0,2.6538461538461537,0.333,3.3231,1791.7195
85,162,247,0.3117408906882591,24.004048582995953,39.36690771803848,0.15938019319043925,1106.2523112586414,1,4.0,3.0,5.0,22.0,2.64,0.1882,2.8307,1794.6035
85,163,248,0.31451612903225806,24.532258064516128,39.47308961287589,0.15916568392288669,1104.7634099826034,0,4.0,3.0,5.0,21.0,2.625,0.4921,2.2122,1796.4663
85,164,249,0.3172690763052209,25.06425702811245,39.57912888553151,0.15895232484149208,1103.282492108205,1,4.0,3.0,5.0,20.0,2.608695652173913,0.2556,1.7815,1799.2305
85,165,250,0.32,25.6,39.68502629920498,0.15874010519681997,1101.8094830239927,0,4.0,3.0,5.0,19.0,2.590909090909091,0.3166,1.6708,1800.9258
85,166,251,0.32270916334661354,26.139442231075698,39.7907826099774,0.15852901438238012,1100.3443091106915,1,4.0,3.0,5.0,18.0,2.5714285714285716,0.1656,1.7074,1803.4834
85,167,252,0.3253968253968254,26.682539682539684,39.896398566905845,0.15831904193216612,1098.8868977241189,0,4.0,3.0,5.0,17.0,2.55,-0.0101,1.7417,1805.1624
85,168,253,0.32806324110671936,27.229249011857707,40.001874912116236,0.15811017751824602,1097.437177178463,1,4.0,3.0,5.0,16.0,2.526315789473684,-0.3703,1.7914,1807.6781
85,169,254,0.33070866141732286,27.77952755905512,40.10721238089454,0.15790241094840374,1095.9950767299106,0,4.0,3.0,5.0,15.0,2.5,-0.5338,1.6996,1809.1888
85,170,255,0.3333333333333333,28.333333333333332,40.212411701776524,0.15769573216382957,1094.5605265606175,1,4.0,3.0,5.0,14.0,2.4705882352941178,-1.0207,1.7941,1811.5966
85,171,256,0.3359375,28.890625,40.317473596635935,0.15749013123685915,1093.133457763015,0,4.0,3.0,5.0,13.0,2.4375,-1.2061,1.9419,1812.9548
85,172,257,0.33852140077821014,29.45136186770428,40.42239878077115,0.15728559836875938,1091.7138023244413,1,4.0,3.0,5.0,12.0,2.4,-1.6387,2.1852,1815.1272
85,173,258,0.34108527131782945,30.015503875968992,40.527187962990446,0.1570821238875599,1090.3014931120908,0,4.0,3.0,5.0,11.0,2.357142857142857,-1.8192,2.1936,1816.2529
