Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
8,8,16,0.027316009155474604,127.22148617590312,127.61931610107422,127.2488021850586,-0.37051519751548767,0.3978312066709623
8,9,17,0.4863792685419321,131.48261487208308,131.76239013671875,131.968994140625,0.20660530030727386,0.2797739682346582
9,8,17,0.414221414513886,127.95287453275174,128.21958923339844,128.36709594726562,0.14751720428466797,0.26670421022921803
8,10,18,0.7628093925118447,139.7180866035819,139.80776977539062,140.48089599609375,0.6731342077255249,0.08967518478631975
9,9,18,0.5946744368970394,137.72272363439203,137.36949157714844,138.31739807128906,0.9479106068611145,-0.35323616996407514
10,8,18,0.5461646059155464,132.10413446635008,132.14263916015625,132.65029907226562,0.5076614022254944,0.038503203690052
8,11,19,0.6437111589312553,143.5873832014203,143.76341247558594,144.23109436035156,0.46769121289253235,0.17601994603872295
9,10,19,0.7098186409473419,147.8892871940136,147.80136108398438,148.59910583496094,0.7977352142333984,-0.08791657328605651
10,9,19,0.622764241695404,143.9655383706093,143.77952575683594,144.5883026123047,0.808781087398529,-0.18601684570312504
11,8,19,-0.09089088402688503,131.74878883324564,131.81983947753906,131.65789794921875,-0.16194160282611847,0.07105071879923344
8,12,20,0.6967645820975303,151.20493829876185,151.3714141845703,151.90170288085938,0.5302860140800476,0.16647856801748273
9,11,20,-0.015502984537743032,154.36100774527992,154.40269470214844,154.3455047607422,-0.05720200017094612,0.04169901563320309
10,10,20,-0.562835403084755,160.79074067652226,160.6448211669922,160.2279052734375,-0.41692399978637695,-0.14591140329837804
11,9,20,-0.23993786491453648,145.95774181999266,145.97006225585938,145.71780395507812,-0.25225600600242615,0.012318141087889672
12,8,20,-0.27892057813704013,134.39911405958236,134.5605010986328,134.1201934814453,-0.4403040111064911,0.16138343296945096
8,13,21,0.3668695271015167,155.0751318156719,155.17686462402344,155.44200134277344,0.26513129472732544,0.10173823237419127
9,12,21,0.6068081864714623,162.5158877363801,162.50416564941406,163.12269592285156,0.6185386180877686,-0.01173043161630627
10,11,21,-0.6920554220676423,167.68155737519265,167.40599060058594,166.989501953125,-0.41648560762405396,-0.2755698144435883
11,10,21,-0.5493226183950901,163.15222789183258,163.07672119140625,162.6029052734375,-0.4738200902938843,-0.07550252810120583
12,9,21,-0.09901945343241096,149.4935201858543,149.20567321777344,149.39450073242188,0.1888342946767807,-0.2878537481091917
8,14,22,0.4302630266547203,161.98584415107965,162.02719116210938,162.41610717773438,0.3889116048812866,0.041351421773433705
9,13,22,0.25531491488218305,167.8163861349225,167.7344970703125,168.0717010498047,0.33720120787620544,-0.08188629299402239
10,12,22,-0.2826011798903346,177.9242942951247,177.77024841308594,177.64169311523438,-0.1285431981086731,-0.15405798178166152
11,11,22,-0.067134603143204,174.2509419761901,174.1445770263672,174.18380737304688,0.0392271988093853,-0.1063618019525893
12,10,22,-0.28987033136188983,168.6255636907369,168.58082580566406,168.335693359375,-0.24511900544166565,-0.04475132592022418
8,15,23,0.004310402045957744,164.7645952376025,164.76016235351562,164.76890563964844,0.008731200359761715,-0.004420798313803971
9,14,23,0.23334235187619926,175.32575493816287,175.31393432617188,175.55909729003906,0.2451719045639038,-0.011829552687704553
10,13,23,0.20849602463655173,182.9253082966525,182.97088623046875,183.13380432128906,0.16290970146656036,0.045586323169991366
11,12,23,-0.6795171338319779,186.60551200687885,186.56434631347656,185.92599487304688,-0.6383528113365173,-0.04116432249546054
12,11,23,-0.614601614177227,181.8174061796069,181.725830078125,181.2028045654297,-0.523026704788208,-0.09157490938901902
13,10,23,-0.2916785062849522,168.6348791898787,168.7217254638672,168.34320068359375,-0.3785324990749359,0.08685399278998374
8,16,24,0.335185872791335,169.04451383423992,168.95245361328125,169.37969970703125,0.4272480010986328,-0.09206212830729782
9,15,24,0.018806903827935456,179.14769700242206,179.12599182128906,179.16650390625,0.04050559923052788,-0.02169869540259242
10,14,24,0.31798885367810725,191.75450565315782,191.8397979736328,192.07249450683594,0.23269520699977875,0.0852936466783285
11,13,24,-0.43893061950802803,193.51083003357053,193.52371215820312,193.0718994140625,-0.4518167972564697,0.012886177748441696
12,12,24,-0.6234624153375625,198.15405628740788,198.25704956054688,197.5305938720703,-0.7264472246170044,0.10298480927944187
13,11,24,-0.47406203269958497,183.49556166648864,183.58993530273438,183.02149963378906,-0.5684344172477722,0.09437238454818725
14,10,24,-0.5409308621287345,171.96312629669904,172.0135955810547,171.4221954345703,-0.5913895964622498,0.05045873433351522
8,17,25,-0.2746111163496971,168.2027117022872,168.1951446533203,167.9281005859375,-0.2670449912548065,-0.0075661250948905745
9,16,25,0.9988695427775383,183.38772713690997,183.4076690673828,184.3865966796875,0.9789375066757202,0.01993203610181804
10,15,25,0.1712354522384703,195.8139635223709,195.99497985839844,195.98519897460938,-0.0097850002348423,0.1810204524733126
11,14,25,0.2058354471437633,202.72266186730937,202.53494262695312,202.92849731445312,0.3935525119304657,-0.1877170647867024
12,13,25,-0.4211112488806248,205.71621622934939,205.5875701904297,205.29510498046875,-0.2924700081348419,-0.12864124074578287
13,12,25,-0.36888853140175343,200.60138670034706,200.52841186523438,200.2324981689453,-0.29591500759124756,-0.07297352381050587
14,11,25,-0.17295548399910332,187.3029603668116,187.00277709960938,187.1300048828125,0.12722750008106232,-0.30018298408016564
8,18,26,-0.3602143895253539,168.866714633666,168.9344482421875,168.50650024414062,-0.4279539883136749,0.06773959878832103
9,17,26,0.8876348659396172,183.90026796609163,184.13848876953125,184.78790283203125,0.6494078040122986,0.23822706192731857
10,16,26,1.1294308364391328,201.54946320652962,201.5496826171875,202.67889404296875,1.1292140483856201,0.00021678805351266206
11,15,26,0.17765383150428535,208.1587414321676,208.10923767089844,208.33639526367188,0.22716620564460754,-0.049512374140322196
12,14,26,0.12400527040474117,216.7211943145562,216.68064880371094,216.84519958496094,0.16455140709877014,-0.04054613669402897
13,13,26,0.26413262575864793,212.24296271115543,211.89389038085938,212.50709533691406,0.6132022142410278,-0.3490695884823799
14,12,26,0.1129506176430732,206.03495282473975,206.04241943359375,206.1479034423828,0.10548420250415802,0.007466415138915175
9,18,27,0.9368457511067391,185.66535761803388,185.75099182128906,186.60220336914062,0.8512126207351685,0.08563313037157061
10,17,27,1.1122023057937622,202.88099227428435,203.05120849609375,203.99319458007812,0.9419922828674316,0.17021002292633058
11,16,27,0.9183823654055595,214.87531880646944,214.83755493164062,215.793701171875,0.956139087677002,-0.037756722271442444
12,15,27,0.0236996923526749,222.87029750003015,223.1240234375,222.8939971923828,-0.2300174981355667,0.2537171904882416
13,14,27,-0.22953886387869715,225.1449441373162,224.95193481445312,224.9154052734375,-0.03653910011053085,-0.1929997637681663
14,13,27,-0.18821954561397433,219.71141290498898,219.35723876953125,219.523193359375,0.1659660041332245,-0.35418554974719885
15,12,27,-0.18612870779819787,206.40242204275913,206.8494110107422,206.21629333496094,-0.6331138014793396,0.4469850936811417
9,19,28,0.6734464955329895,185.39814774274825,185.55198669433594,186.07159423828125,0.5196123719215393,0.1538341236114502
10,18,28,1.0729088136553764,206.6707893064618,206.8737030029297,207.7436981201172,0.8700035810470581,0.20290523260831828
11,17,28,0.626487980633974,218.22020696565508,218.37940979003906,218.84669494628906,0.4672968089580536,0.15919117167592045
12,16,28,0.43523146092891696,231.5218760830164,231.62869262695312,231.9571075439453,0.328413188457489,0.10681827247142794
13,15,28,-0.1550672276504338,232.6496656163223,232.67710876464844,232.49459838867188,-0.18251320719718933,0.02744597954675554
14,14,28,-0.11318824546411634,236.42178199546413,236.53684997558594,236.30859375,-0.22824600338935852,0.11505775792524219
15,13,28,-0.2290085171535611,221.4084061001614,221.40956115722656,221.1793975830078,-0.23015759885311127,0.001149081699550164
16,12,28,-0.30960000403225424,209.34719766028226,209.40614318847656,209.03759765625,-0.3685508072376251,0.05895080320537088
9,20,29,0.3209981879964471,186.75129795458167,186.8769073486328,187.07229614257812,0.19538940489292145,0.12560878310352563
10,19,29,-0.2700925962813199,207.99209271835164,207.84495544433594,207.7220001220703,-0.1229517012834549,-0.14714089499786498
11,18,29,0.9734268060326576,222.6365738043189,222.78240966796875,223.61000061035156,0.8275861740112305,0.14584063202142716
12,17,29,0.5557688561081886,235.1822377356887,235.29241943359375,235.73800659179688,0.44558069109916687,0.11018816500902173
