Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
20,22,42,1.4757709991931915,361.6958293426037,361.8957214355469,363.1716003417969,1.2758867740631104,0.1998842251300812
21,21,42,1.1833023399114608,354.5869918495417,354.68707275390625,355.7702941894531,1.0832273960113525,0.10007494390010829
22,20,42,0.857708800137043,346.8172789928317,346.8880920410156,347.67498779296875,0.7869200110435486,0.0707887890934944
16,27,43,0.9930863040685654,346.76100305140017,346.7445983886719,347.75408935546875,1.009513258934021,-0.016426954865455645
17,26,43,-0.25285954494029284,357.91664738673717,357.9263000488281,357.6637878417969,-0.26248958706855774,0.009630042128264904
18,25,43,0.38723966136574745,364.98226717457175,364.9942321777344,365.3695068359375,0.3752574026584625,0.01198225870728492
19,24,43,0.7978057181835174,368.6943817818165,368.7774658203125,369.4921875,0.7147228121757507,0.08308290600776669
20,23,43,1.3468840032815934,369.6790254205465,369.82861328125,371.0259094238281,1.1972920894622803,0.14959191381931314
21,22,43,1.446493131518364,367.00712014973163,366.8255310058594,368.45361328125,1.6280604600906372,-0.1815673285722732
22,21,43,1.2495432251691818,359.32375999748706,359.1706237792969,360.57330322265625,1.402667760848999,-0.1531245356798172
23,20,43,0.5571298933029175,346.7998647356033,346.9890441894531,347.35699462890625,0.3679453134536743,0.1891845798492432
16,28,44,2.6703491485118866,351.71704098820686,351.8246765136719,354.38739013671875,2.5627224445343018,0.10762670397758489
17,27,44,0.3582858205586672,362.3538113474101,362.31707763671875,362.71209716796875,0.3950327932834625,-0.036746972724795324
18,26,44,0.12491311706602573,373.716883757934,373.72900390625,373.841796875,0.11279159784317017,0.012121519222855565
19,25,44,0.26458912927657363,375.9219037906453,376.0549011230469,376.1864929199219,0.1315988004207611,0.13299032885581252
20,24,44,1.1668516051769258,380.6653627502918,380.95977783203125,381.83221435546875,0.8724163770675659,0.29443522810935985
21,23,44,0.9731560063362121,376.25474926710126,376.5247497558594,377.2279052734375,0.7031580209732056,0.26999798536300657
22,22,44,0.9160402855277061,375.31555761486294,375.4749450683594,376.2315979003906,0.7566540241241455,0.1593862614035606
23,21,44,0.3850176119059324,360.80529000528156,360.95208740234375,361.1903076171875,0.2382051944732666,0.14681241743266582
24,20,44,0.05554842058569193,349.6514523118362,349.7835693359375,349.7070007324219,-0.07656600326299667,0.1321144238486886
17,28,45,1.648401727080345,368.0449881654978,368.1719665527344,369.6933898925781,1.5214405059814453,0.12696122109889973
18,27,45,0.2425987789966166,378.9644935061596,378.8978576660156,379.20709228515625,0.30923300981521606,-0.06663423081859945
19,26,45,0.3163921608775854,384.93742253638806,384.9603576660156,385.2538146972656,0.29343849420547485,0.022953666672110573
20,25,45,0.850398817062378,388.22009678840635,388.3746032714844,389.07049560546875,0.6958984732627869,0.1545003437995911
21,24,45,1.0408512726426125,387.77735551446676,387.85235595703125,388.8182067871094,0.9658550024032593,0.07499627023935318
22,23,45,0.8300761777162552,384.9108295840025,385.0079345703125,385.74090576171875,0.7329555153846741,0.09712066233158112
23,22,45,0.6435697337985039,376.9480440357327,377.1017761230469,377.59161376953125,0.4898270070552826,0.15374272674322131
24,21,45,0.41557463087141516,363.929731765613,363.9477844238281,364.3453063964844,0.3975130021572113,0.01806162871420386
17,29,46,0.6564089299738407,371.6232846735418,371.7156677246094,372.2796936035156,0.5640177726745605,0.09239115729928016
18,28,46,0.43698837488889697,386.92141006261113,386.9696350097656,387.3583984375,0.38875898718833923,0.048229387700557735
