Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
27,42,69,train,True,0.085698,1.502941957116127,586.0270263046026,586.1830444335938,587.5299682617188,1.3469363451004028,0.15600561201572427
28,41,69,train,True,0.003726,0.5230662854015827,594.7692921130359,594.993896484375,595.2923583984375,0.2984938621520996,0.22457242324948312
29,40,69,train,True,0.0014007,0.5089389966428279,599.7073695971071,599.9691162109375,600.21630859375,0.24719487130641937,0.26174412533640856
30,39,69,train,True,0.0007935,1.0793201538920403,601.9430187132955,601.8684692382812,603.0223388671875,1.1538665294647217,-0.0745463755726814
31,38,69,train,True,0.0012006,1.3627117264270783,601.743733586073,601.9960327148438,603.1064453125,1.1104223728179932,0.2522893536090851
32,37,69,train,True,0.0013179,1.8879263204336167,599.0697763162851,598.9865112304688,600.9577026367188,1.9711644649505615,-0.08323814451694478
33,36,69,train,True,0.0320022,2.2768931722640993,593.9239124917984,594.2156982421875,596.2008056640625,1.9851487874984741,0.29174438476562514
34,35,69,train,True,0.0014904,2.4387899017333985,586.6594766998292,586.755859375,589.0982666015625,2.3424060344696045,0.096383867263794
35,34,69,train,True,0.0420003,2.5774593698978423,575.8527774465084,575.7982788085938,578.4302368164062,2.6319422721862793,-0.054482902288436996
27,43,70,train,True,0.01099,1.2644498586654662,590.413162446022,590.3938598632812,591.6776123046875,1.2837547063827515,-0.019304847717285245
28,42,70,train,True,0.002142,0.5845885822176933,602.0721496990323,602.3004150390625,602.65673828125,0.3563458323478699,0.2282427498698234
29,41,70,train,True,0.001085,0.8225684189796447,605.344362733364,605.2805786132812,606.1669311523438,0.8863359093666077,-0.06376749038696294
30,40,70,train,True,0.001918,1.1390412348508834,611.1475798588991,611.0866088867188,612.28662109375,1.2000292539596558,-0.060988019108772384
31,39,70,train,True,0.001204,1.7341523033380508,609.2297148841619,609.649658203125,610.9638671875,1.314241647720337,0.4199106556177139
32,38,70,train,True,0.000819,2.012361714839935,610.2165201210976,610.5192260742188,612.2288818359375,1.7096731662750244,0.3026885485649107
33,37,70,train,True,0.0014,2.762375445365906,603.3064722108841,603.5087890625,606.06884765625,2.5600502490997314,0.2023251962661745
34,36,70,train,True,0.001582,2.603243166208267,599.880216306448,600.3223876953125,602.4834594726562,2.1611125469207764,0.44213061928749076
35,35,70,train,True,0.014903,2.850435143709183,588.6314984500408,589.0357666015625,591.48193359375,2.4461586475372314,0.4042764961719514
27,44,71,train,False,0.4650287,0.7781271284818649,596.6299539262056,596.3101196289062,597.4080810546875,1.0979641675949097,-0.31983703911304473
28,43,71,train,True,0.0022365,0.5323799347877503,606.4371635222435,606.5640869140625,606.9695434570312,0.40545904636383057,0.1269208884239197
29,42,71,train,True,0.001491,0.7750621783733368,612.9266590130329,613.086669921875,613.7017211914062,0.6150368452072144,0.16002533316612244
30,41,71,train,True,0.0026554,1.3370924001932145,617.0751390451193,616.9219360351562,618.4122314453125,1.490289330482483,-0.1531969302892684
31,40,71,train,True,0.0008094,1.7553585875034332,618.6518679749965,618.949951171875,620.4072265625,1.4572421312332153,0.2981164562702179
32,39,71,train,True,0.0008165,2.4224161207675934,617.8462606370449,617.9351196289062,620.2686767578125,2.333538770675659,0.0888773500919342
33,38,71,train,True,0.0041606,2.874805054664612,614.6502803945541,615.139404296875,617.5250854492188,2.3857104778289795,0.4890945768356323
34,37,71,train,True,0.0027974,3.0278722035884855,609.5107630503178,609.6102905273438,612.5386352539062,2.9283621311187744,0.09951007246971111
35,36,71,train,True,0.0054031,2.99845804810524,602.0573280847073,602.183837890625,605.0557861328125,2.8718998432159424,0.1265582048892977
36,35,71,train,False,0.1287656,2.844957631826401,591.3322884619236,591.226318359375,594.17724609375,2.950950860977173,-0.10599322915077192
28,44,72,train,True,0.0022392,0.19023562295362353,613.4309801973588,613.4552612304688,613.6212158203125,0.1659773886203766,0.024258234333246947
29,43,72,train,True,0.0013968,0.6515582311153412,618.2823406946659,618.2298583984375,618.9338989257812,0.7040665745735168,-0.05250834345817568
30,42,72,train,True,0.0021456,1.0968140381574631,625.78148186028,625.8099975585938,626.8782958984375,1.0683258771896362,0.028488160967826914
31,41,72,train,True,0.0008208,1.9779145008325576,625.4832061046362,625.470458984375,627.4611206054688,1.9907140731811523,-0.012799572348594745
32,40,72,train,True,7.92e-05,2.2636804854869843,628.3872594559193,628.6857299804688,630.6509399414062,1.965258240699768,0.29842224478721624
33,39,72,train,True,0.0040824,3.1525885343551634,623.3471062898636,623.5472412109375,626.4996948242188,2.952463388442993,0.20012514591217023
34,38,72,train,True,0.0019584,3.0583290350437164,621.8808799493313,622.4033203125,624.939208984375,2.5358994007110596,0.5224296343326569
